Title,Video ID,Video Owner Title,Published At,View Count,Like Count,Favorite Count,Comment Count
Fun Boy Three - Our Lips Are Sealed (Official Music Video),QhVhK-VVeXo,Chrysalis Records,2021-07-02T04:22:17Z,4337917,21524,0,2464
Jason Mraz - Look For The Good (Official Video),2trTOe8YuX0,Jason Mraz,2021-04-25T19:16:15Z,4326366,59243,0,2244
Lost Frequencies feat. Janieck Devy - Reality (Original Mix),kkyR1CoWlv8,Armada Music TV,2019-01-02T10:17:51Z,4266531,20804,0,343
"Bruno Martini, Avian Grays, TRIXL - Save Me (Lyric Video) ft. Mayra",RTawo1sVQg8,BrunoMartiniVEVO,2021-07-19T06:13:29Z,4257092,72999,0,1509
In Between Days (Remastered),EDMDb8unsIA,The Cure - Topic,2021-07-23T15:45:59Z,4248558,49834,0,405
My Boyfriend's Back,fEfLMod-Wqk,The Angels - Topic,2022-06-13T08:37:01Z,4227991,62565,0,239
Close To Me - the cure,Pb-rihW_SwU,Alexandre Silva,2019-02-19T16:55:35Z,4157184,30582,0,904
Orchestral Manoeuvres In The Dark - Messages,WXvlzUCB74o,OMDVEVO,2019-03-22T06:15:50Z,4156016,22576,0,1763
Ed Sheeran - Thinking Out Loud (Alex Adair Remix),O52OEitCIYM,MrRevillz,2021-12-10T05:14:43Z,4148948,17823,0,145
Erasure – Lay All Your Love On Me (Official Video Remastered HD),pn_59fAbCZw,Erasure,2023-12-03T08:24:40Z,4088509,26069,0,817
Purple Disco Machine - Bad Company (Official Video),PG3Y37YYSVk,pdmVEVO,2023-06-11T17:13:35Z,4082281,41253,0,1207
IN-GRID - In Tango (Official Video),L5jBOxjOskg,Energy TV,2021-05-10T02:54:14Z,4053968,41262,0,723
Funkytown,WxXQaShX1ik,Lipps Inc - Topic,2021-02-02T05:18:09Z,4036825,55617,0,199
Madonna - Dress You Up (Album Version),jHu5htrtm-k,Sim Fortin,2020-05-18T03:52:25Z,4028521,26206,0,1645
Yaz - Situation (Official Audio),ysmVlaw36L0,RHINO,2020-11-22T16:42:17Z,4008622,43628,0,1218
New Order - Bizarre Love Triangle (Extended Dance Mix),FOUMm-GBOI0,M3L3ND35,2018-05-20T22:29:31Z,3966030,15247,0,1054
"General Public - ""Tenderness""",6XegL32Btzs,Edgar Aldrett,2018-06-17T22:21:00Z,3890818,41739,0,3024
Pseudo Echo - Funkytown,uE-itlGNap4,PseudoEchoVEVO,2019-11-16T02:38:50Z,3874575,38925,0,2318
ABC - Be Near Me,VhAgQMqVxiE,ABCVEVO,2018-07-03T19:47:03Z,3856297,35680,0,2951
Club Nouveau - Lean On Me (Official Music Video),kbyjaUJWWmk,Tommy Boy,2020-06-04T06:38:46Z,3854771,56029,0,1614
The Smithereens - A Girl Like You,5LwjD8z2mOg,misleadingsilhouette,2019-03-15T15:42:52Z,3837756,31854,0,2665
Joy - Hello,rw0szVPJZs8,Eurobeat,2019-02-27T03:20:49Z,3833233,18560,0,456
Weezer - Can't Knock The Hustle (starring Rivers Wentz),UV5F3vcQyrY,weezer,2019-01-24T16:50:36Z,3816549,38896,0,2642
Vacation,W45qh29wp0U,The Go-Go's - Topic,2019-04-25T15:34:34Z,3812909,45391,0,490
Jody Watley - Real Love,r-FUquLYdxQ,JodyWatleyVEVO,2020-11-21T21:45:02Z,3788022,37207,0,1657
Squeeze - Another Nail In My Heart (Official Music Video),9bTWF7eirJw,SqueezeVEVO,2019-03-22T05:56:08Z,3762673,20035,0,2218
Your Woman,T0soXkLHsiE,White Town - Topic,2020-11-22T17:11:58Z,3743952,89975,0,503
Howard Jones - New Song,9fjg7N_mGaU,howardjonesmusic,2018-06-09T20:07:05Z,3720191,27261,0,2135
Alesso vs Keane - Silenced By The Night (Alesso Remix),VvXTSiQdWMs,Keane,2018-06-08T17:30:24Z,3706256,21268,0,1332
Talking Heads - Girlfriend Is Better (from Stop Making Sense,9r7X3f2gFz4,Lucaas,2019-04-11T15:54:13Z,3696806,21170,0,1574
Pet Shop Boys - Leaving [Official Music Video],U81VoqHxIp4,PetShopBoys,2018-07-02T19:04:58Z,3663076,21611,0,1223
Chris Lorenzo - California Dreamin (feat. High Jinx),aNggrPAi5dg,Chris Lorenzo,2022-01-17T15:34:18Z,3656544,50123,0,358
RAYE - Call On Me (Official Video),BsPG5WLCce8,RayeVEVO,2021-07-14T15:52:38Z,3653674,44127,0,1572
"David Guetta, Bebe Rexha - I'm good (Blue) | I'm good, yeah, I'm feelin' alright",rN9fwy9DZDk,Vibe Music,2022-11-14T16:34:03Z,3611264,26206,0,586
Boy's Don't Cry - I Wanna Be A Cowboy,s05jcrJw0as,tearingawaytheveil,2018-07-02T18:42:58Z,3599136,21121,0,1965
Jesus Jones - Right Here Right Now (Official Music Video),MznHdJReoeo,Jesus Jones,2019-03-11T15:34:07Z,3600135,41429,0,3798
FISHER x AATIG - Take It Off [Official Visualizer],0CKkRtkzw4g,FISHER,2023-09-29T15:57:30Z,3609755,40223,0,495
Jason Derulo & Michael Bublé - Spicy Margarita (Official Lyric Video),bWxdwXIPiiM,Jason Derulo,2024-02-08T05:39:47Z,3618940,55656,0,690
In Da Club,nFLt_lnxdYk,50 Cent - Topic,2022-03-13T17:09:34Z,3578422,46508,0,60
Pet Shop Boys - Where The Streets Have No Name (I Can't Take My Eyes Off You),Jt2j79pca7c,PetShopBoys Parlophone,2020-05-17T17:38:01Z,3576334,28358,0,1224
Echo & The Bunnymen - Seven Seas (Official Music Video),LbYxP11rbSM,Echo & the Bunnymen,2018-06-09T19:34:53Z,3539240,26310,0,1065
Alok x Ella Eyre x Kenny Dope feat. Never Dull – Deep Down (Official Visualizer),RQQY_zjjLxo,Alok,2022-08-07T14:03:46Z,3538471,42793,0,850
Dua Lipa - Levitating feat. DaBaby (KUU Remix) [Official Audio],2MTKUpuRuFk,Dua Lipa,2022-01-14T16:52:46Z,3498795,107706,0,3662
Paul Oakenfold - Starry Eyed Surprise (Official Video) ft. Shifty ShellShock,7odMzSb6WUQ,PaulOakenfoldVEVO,2022-10-05T05:43:49Z,3496812,48234,0,2107
Grant Miller - Colder than Ice,hVzJUtdFd-s,Fancy,2022-02-17T06:48:27Z,3484022,27493,0,1136
R3HAB x Sigala x JP Cooper - Runaway (Official Music Video),pksTz4IBRVs,R3HAB,2021-09-09T16:04:17Z,3420167,47979,0,594
Can't Take My Eyes off You,zYH2Vgc-K54,Muse - Topic,2020-11-08T21:38:25Z,3373557,44490,0,248
Depeche Mode - But Not Tonight,WWJem7RuBpc,Soiree0,2018-06-08T18:32:25Z,3364823,19557,0,1452
Blur - Go Out (Official Music Video),Sp1ks7PTzng,Blur,2018-06-08T18:47:02Z,3344363,23114,0,1767
Pet Shop Boys - Paninaro 95,uAwBjZ7_4Ko,PetShopBoys Parlophone,2020-05-17T17:43:00Z,3323269,23760,0,1486
"Alok, Sigala, Ellie Goulding - All By Myself (Official Video)",q2Bg0kyxKoY,Alok,2023-01-31T17:01:00Z,3307591,43205,0,1052
ERASURE - Love To Hate You [Rehearsal Video],2hU4dDZrX0U,erasureinfo,2020-06-06T15:50:34Z,3291760,37790,0,1713
Blur - Ong Ong (Official Music Video),A0qA38h9w3o,Blur,2018-06-08T18:46:49Z,3280778,38472,0,1336
Loud Luxury feat. Morgan St. Jean - Aftertaste (Official Music Video),p918H1RLX5g,Armada Music TV,2020-08-05T18:56:36Z,3276117,21597,0,287
The Cars - Touch and Go (Official Music Video),L7Gpr_Auz8Y,RHINO,2019-03-14T15:36:06Z,3265487,20821,0,1515
Dua Lipa - Love Again (Dj Dark & Mentol Remix),iI4MBVNoC7o,Dj Dark,2021-08-15T14:37:55Z,3261415,31098,0,1137
Nappy Roots - Good Day ( 4k Lyrical Video ),1NhuCMdvldM,Melomaniac,2023-07-28T15:38:06Z,3249908,34206,0,448
ATB x Topic x A7S – Your Love (9PM) [Tiësto Remix],0P59OHTGCns,Tiësto,2021-04-04T16:10:31Z,3230691,44246,0,763
I'm a Believer,4PQAqprjOuA,The Monkees - Topic,2020-06-02T10:06:48Z,3232722,42061,0,540
Anita Ward - Ring My Bell (Lyric Video),TaBLlkqx7eU,malacomg,2020-06-09T16:01:42Z,3229685,44787,0,544
The Escape Club - Wild Wild West (1988),6vE5ewvxdfo,Dj Brasco Miller,2019-03-03T18:28:00Z,3163260,26942,0,1461
Where Did Our Love Go,dfl3EYFjHJU,The Supremes - Topic,2022-07-12T04:30:20Z,3119062,33883,0,304
Adam Ant - Strip,_Z7fV-wB2z8,AdamAntVEVO,2018-06-09T18:00:01Z,3101153,26028,0,1938
Anything Box - Living In Oblivion (St. James Club Mix),VI53G_D5Dbw,AnythingBoxVEVO,2018-05-24T13:33:24Z,3088585,24061,0,1293
Kim Wilde - Kids In America (Official Music Video),UqMcevcUmqg,KimWildeOfficialHD,2020-11-22T17:07:21Z,3061987,45184,0,2682
King - Love & Pride (Video),YlXtrnh-Ejo,KingVEVO,2019-04-09T20:05:39Z,3053688,19692,0,2255
"Chic - Good Times (Original 12"" Mix) (Official Vinyl Video)",PP_JBPGkd-Y,RHINO,2020-02-20T22:09:17Z,3056986,45681,0,265
Big Audio Dynamite - Rush,-h8zs898lr4,bigaudiodynamiteVEVO,2019-02-20T02:35:57Z,3049494,21563,0,1853
𝘦𝘷𝘦𝘳𝘺𝘵𝘩𝘪𝘯𝘨 𝘪 𝘸𝘢𝘯𝘵𝘦𝘥 (𝗔𝗻𝘁𝗼 𝗥𝗲𝗺𝗶𝘅),DsldEcDsKzU,Thrills,2020-06-08T15:20:23Z,3036842,27143,0,294
Laid Back - White Horse [Official Music Video],mlYJf6CJXV8,Warner Music Denmark,2018-06-30T18:16:21Z,3026198,45962,0,2406
Blur - Sunday Sunday (Official Music Video),qI6YPGdDB1A,Blur,2021-08-12T05:36:51Z,2992805,18917,0,854
Gone Daddy Gone - Violent Femmes (1983),ekL7o8BQkZM,fishsticks,2018-06-10T18:14:52Z,2983739,24125,0,834
Please Don't Go  - KWS  (HQ Audio),3w1TzLR2tYc,Luiscmck9Os,2021-02-09T18:10:36Z,2969721,11046,0,705
Modern Talking - Do You Wanna (Exclusive Video),tTOCgMCYC4U,Сергей Salem Exclusive Video,2022-02-17T06:40:48Z,2947159,33560,0,1573
Blancmange - Living On The Ceiling  (OFFICIAL MUSIC VIDEO),QW_m8lhZbQQ,London Records,2019-02-02T07:05:38Z,2925090,26080,0,2118
The Cure - Friday I'm In Love,0thnAQKadpo,TheCureVEVO,2020-11-21T22:59:13Z,2921883,29253,0,807
Lene Lovich - Lucky Number,KnIJOO__jVo,1x@BandCamp,2019-03-29T15:34:15Z,2916841,31355,0,2123
Don't Go,w0IQ2Efylu4,Yazoo - Topic,2020-11-21T17:57:48Z,2907327,47851,0,174
AronChupa & Flamingoz - Tequila [Official Music Video],BGrj1377Knw,AronChupa & Little Sis Nora,2022-05-21T15:06:03Z,2899685,45473,0,608
Tiësto & Deorro - Savage [Lyric Video],EfLxlGxZqEk,Proximity,2022-05-10T16:05:18Z,2897000,28663,0,314
Let's Go,BrmevLXE_kM,The Cars - Topic,2021-05-10T15:58:24Z,2895006,26270,0,621
"Ob-La-Di, Ob-La-Da (2018 Mix)",vYEY5Jmz3pU,The Beatles - Topic,2024-03-05T16:54:15Z,2898157,31174,0,460
Pet Shop Boys - Thursday ft. Example [Official Music Video],9Tg_zvDg3Xo,PetShopBoys,2018-06-08T18:07:08Z,2874928,17215,0,1246
"Michael Bublé - You're the First, the Last, My Everything (Official Audio)",e6ihIEHbNS8,Michael Bublé,2022-12-29T07:39:09Z,2870939,37500,0,1203
Altered Images - I Could Be Happy (Official Video),dfqPJp7Q7qE,alteredimagesVEVO,2021-07-02T04:26:24Z,2834502,23331,0,1716
Dolly Parton - Jolene (Destructo Remix - Official Music Video),ExeQM08TwbE,DollyPartonVEVO,2022-05-25T16:00:13Z,2831257,47452,0,1231
Orchestral Manoeuvres In The Dark - Talking Loud And Clear,Ujg7xHZ-nrE,OMDVEVO,2019-01-17T22:29:15Z,2818837,13628,0,622
The Rascals - Good Lovin',Oy625sZAHN8,Hoodoo You Love?,2022-06-14T03:52:39Z,2796789,18558,0,655
Siouxsie And The Banshees - Christine (Official Music Video),Rtt_0OKzRek,SiouxsieBansheesVEVO,2019-02-25T00:57:07Z,2795595,35512,0,1151
The Wonders - That Thing You Do! (Official Audio),BJn-Jl2ZeQU,LegacyRecordingsVEVO,2020-08-13T10:41:57Z,2711653,25510,0,1667
Ed Sheeran - Perfect (Robin Schulz Remix),ihjkdbC03mk,MrRevillz,2018-11-04T21:30:28Z,2704036,22105,0,286
Ramones - Do You Remember Rock and Roll Radio? (Official Music Video),Gi9a7IdRiBI,RHINO,2020-02-20T22:17:08Z,2705230,25171,0,808
The Clash - Lost in the Supermarket (Official Audio),hZw23sWlyG0,theclashVEVO,2020-02-20T22:23:47Z,2700130,22856,0,856
Ladies Night,OqJYdbKlzoQ,Kool & The Gang - Topic,2020-06-04T06:48:54Z,2703092,31962,0,55
Last Dance,NXQ5CFjJhTE,Donna Summer - Topic,2022-03-27T15:40:09Z,2684055,29686,0,73
Pet Shop Boys - The Pop Kids (Official Lyric Video),7JF3Gj8U0YA,Pet Shop Boys,2020-05-17T17:42:52Z,2671960,17848,0,1354
Phil Collins - You Can`t Hurry Love [HIGH QUALITY] VideoClip,Ao9SIKC48vg,Celso Almeida,2019-02-22T00:30:28Z,2657573,14624,0,643
Erasure - Oh L´amour (Original Version),yjdt6pSVMKg,jingan2007,2021-03-09T08:21:43Z,2646257,24291,0,976
The Cure - Friday I´m in Love *Official Video*,ucX9hVCQT_U,fabianej9,2021-02-13T16:50:27Z,2637864,25916,0,1071
B-Movie Nowhere Girl - 1982 (HD extended ver.),8eA4pXV2Jsw,Dawn Shepard,2021-07-20T01:30:21Z,2609697,23477,0,1536
Spandau Ballet - Lifeline (HD Remastered),RJjMqsGk07Q,spandauballet,2019-07-03T05:16:26Z,2602523,12098,0,646
Fred again.. - Billie (Loving Arms) (23 July 2021),_WkzhhO21s8,Fred again . .,2022-01-17T15:33:46Z,2588075,23727,0,531
Nobody but me - The human beinz (HQ),5Us1ASENPws,WubbaRder,2020-04-16T06:23:31Z,2532946,28935,0,1802
You’re My Love  (My Life) (Original Version),ZbW6sOZ4UbY,Patty Ryan - Topic,2023-03-26T05:48:30Z,2509830,21835,0,7
You Can't Hurry Love (Mono),nq_TX5ZR0rU,The Supremes - Topic,2022-07-12T07:44:35Z,2494273,27127,0,44
INXS - Original Sin (official video reworked),2c7fElWw2oA,Oxygene 80,2019-01-27T22:20:22Z,2490587,16995,0,642
The Love Cats - the cure,OylJq6L-Wd0,Alexandre Silva,2018-06-11T21:30:13Z,2419682,18602,0,717
R.E.M. - Radio Free Europe,Ac0oaXhz1u8,REMVEVO,2021-05-12T16:02:12Z,2419187,14216,0,785
"BUNT., Nate Traveller - Clouds (Official Video)",HvvECHLHKrM,BUNTMusicVEVO,2023-05-17T15:53:54Z,2413113,41651,0,473
The Ronettes - You are the one (Velvet soundtrack - Alberto & Ana's song) - With lyrics,Uwh62VyAvRQ,Olivier GOURMAND,2021-05-29T07:12:33Z,2378519,13260,0,365
Armand van Helden - The Funk Phenomena (Official Video),iRpJNJgNSzw,Altra Moda Music,2020-11-28T21:07:45Z,2350897,28047,0,960
Keane - Sovereign Light Café (Afrojack Remix),RJkHlQh4SpY,Spinnin' Records,2018-06-08T17:29:16Z,2348492,15055,0,1563
Alesso x Charlotte Lawrence – THE END (Official Music Video),fxb4P5O8Yjo,Alesso,2020-12-05T16:44:06Z,2347992,36725,0,1048
Ken Laszlo - Tonight (Original Video),4fQYC3HdsIs,EuroMusicFan,2018-07-07T06:09:58Z,2301390,9216,0,363
Pet Shop Boys - Suburbia,setkn6jzHIs,Michael,2020-05-17T17:39:19Z,2288305,11876,0,496
Tiësto & Charli XCX - Hot In It (Official Lyric Video),zyln2WuD5jE,Tiësto,2022-07-24T16:53:45Z,2272458,21927,0,480
"RAYELLE ""Get Dat""",goPMIeVHbOA,Rayelle,2020-06-06T04:15:14Z,2258211,31847,0,1585
Bad Boys Blue - Save Your Love,GNMMOfloTaQ,CoconutMusicGermany,2022-02-17T06:34:46Z,2236443,15882,0,846
Michael Jackson-P.Y.T music video!,UfJ9ZBCuR5s,cherie jones,2019-02-22T01:34:20Z,2230066,14627,0,945
Pet Shop Boys - Jealousy,chq885RKXAI,PetShopBoys Parlophone,2020-05-17T17:44:03Z,2225115,12021,0,609
Chris Lake & Aluna - Beggin' [Official Visualizer],x8mdqMcOAUo,Chris Lake,2023-05-16T15:56:03Z,2207749,28707,0,279
Purple Disco Machine - Don't Stop,OqH9bSUwkFQ,pdmVEVO,2022-04-14T04:05:44Z,2182837,18906,0,251
The Cars - Candy-O 1979,YEkGqb2wu5k,benny11letters,2019-03-28T15:37:34Z,2157048,12430,0,1711
Duran Duran - White Lines (Extended) (Official Music Video),Ah4f62bYAcw,DuranDuranVEVO,2019-07-08T18:35:22Z,2125052,18020,0,1496
Information Society - THINK (Official Music Video),jWg-EMHPCME,Tommy Boy,2020-06-14T00:05:33Z,2118262,32829,0,1094
Gotta Go Home,qxggltjIVFI,Boney M - Topic,2021-01-30T07:11:58Z,2113668,26214,0,238
Islands in the Stream (Workout Remix),951rjXiioIM,Power Music Workout - Topic,2023-05-12T03:33:37Z,2109898,16988,0,8
Pet Shop Boys - I Wouldn't Normally Do This Kind Of Thing,AnwREox5JrU,PetShopBoys Parlophone,2020-05-17T17:39:40Z,2077706,12067,0,729
"Elton John, Dua Lipa - Cold Heart (Claptone Remix / Visualiser)",MVNDvUCuDGw,EltonJohnVEVO,2024-01-30T02:36:55Z,2079185,28412,0,403
Violent Femmes - Gone Daddy Gone,oHMJE0rcb8M,ViolentFemmesVEVO,2022-05-18T15:43:39Z,2062114,33775,0,981
"Percy Faith & His Orchestra and Chorus - Theme from ""A Summer Place"" (Audio)",fRV0yHiEua8,PercyFaithVEVO,2020-10-25T16:20:14Z,2050176,26922,0,732
The Icicle Works - Birds Fly (Whisper To A Scream) HD,ImJpqutxOmg,The Arkive,2019-12-18T16:26:39Z,2014365,25303,0,1645
Dead Or Alive - Lover Come Back (To Me) (Official Video),U6E3fslffUw,DeadOrAliveVEVO,2021-05-29T15:59:14Z,2011988,13105,0,633
Howard Jones Everlasting Love,BWPhbwYQlB0,howardjonesmusic,2019-07-09T15:59:11Z,1993093,19660,0,1056
I Know What Boys Like  -  The Waitresses (HQ Audio),bsneH0mOq-0,Luiscmck8Os2,2018-07-13T15:36:01Z,1985947,23003,0,2629
Ben E. King - Stand By Me. - Official Music Video,osWVPZ59iw8,foxiboxing01,2019-03-11T15:33:43Z,1953246,12695,0,684
B-Movie - Nowhere Girl (1982),aQfC7Ow5GHo,DavidApa,2018-12-28T04:08:39Z,1920547,17410,0,745
Stars On 54 - If You Could Read My Mind (Official Music Video),ujPza2jSUtQ,Tommy Boy,2021-09-24T16:09:51Z,1836751,16243,0,876
INXS - This Time,6Sj062vXAns,INXS,2019-09-05T15:20:26Z,1824045,11223,0,611
The Cure - Close To Me,FY-zoTZjSVM,IHeart1980sMusic,2018-06-11T21:34:18Z,1813606,17504,0,713
Halsey - You should be sad (Tiësto Remix),-2KmB8snb-g,HalseyVEVO,2020-12-27T22:53:56Z,1813031,30794,0,639
Camille Jones - The Creeps (Fedde Le Grand Remix) (Official Video HQ),kLn8gLZt9ew,Kontor.TV,2018-06-23T04:33:26Z,1778232,10624,0,404
Pet Shop Boys - 'Twenty-something' (Official Video),0KCVmOQ1q6Y,Pet Shop Boys,2018-07-02T19:05:50Z,1771932,12000,0,1105
Nicki French  -Total Eclipse Of The Heart (Techno Remix).,ZQdqS4jH058,solitario7765,2022-02-10T17:05:50Z,1764122,11718,0,381
Luude - Down Under (Feat. Colin Hay) (Official Music Video),I1xneKsFArY,Luude,2022-04-13T15:59:20Z,1763932,16847,0,366
Sly Fox   Let's Go All The Way ORIGINAL PROMO VIDEO,X-tYprm1WRo,bonecooper,2019-07-04T07:02:43Z,1754517,19139,0,1655
Echo And The Bunnymen - The Cutter HD,nMplIrSlg8E,andrew91118,2020-06-11T16:02:51Z,1732684,15387,0,1201
Soft Cell & Pet Shop Boys - Purple Zone (Official Video),cv4QNTg1Mps,Soft Cell,2022-03-22T14:59:22Z,1716880,31435,0,2843
The Farm - Groovy Train (Official HD Video),RFgnaogJ9EI,UnionSquareMusic,2020-12-13T23:18:30Z,1712005,11647,0,1021
The Art of Noise featuring Duane Eddy - Peter Gunn (Official Video),tK-vUY6erQU,Art Of Noise,2019-02-24T23:00:39Z,1676542,21879,0,1016
I Melt With You (Rerecorded),Nmg5zP5nYO0,Modern English - Topic,2020-12-23T16:45:23Z,1662747,23549,0,396
Tiësto & Allure - Pair Of Dice (Radio Edit),7ShYop9tuMs,Tiësto,2021-06-19T23:37:45Z,1660630,13973,0,1172
Lizzo - About Damn Time (Purple Disco Machine Remix) [Official Audio],DllsWuHK9dw,Lizzo Music,2022-06-17T15:50:13Z,1641267,22737,0,392
Vengaboys - Shalala Lala - Video,Pf2FXw-YSqY,Solrac Etnevic,2020-12-25T20:15:09Z,1632632,12525,0,347
New Order - Age of Consent (2020 Remaster) [Official Music Video],hZXxmhok1AU,New Order,2021-04-07T15:48:55Z,1606059,22350,0,1012
BLUR Country House,HXqYajt67J4,BritpopTunes,2020-12-31T16:49:18Z,1595684,5538,0,322
California Girls,nQAuo2SGJuA,David Lee Roth - Topic,2022-06-26T23:15:00Z,1594551,22352,0,155
Bruno Mars - Marry You HD 720p (Official Music Video),jnm7OJtcRik,Yulmerth7,2021-08-14T03:52:18Z,1569324,15778,0,550
Orchestral Manoeuvres In The Dark - Locomotion,qA15Es6Bw2w,OMDVEVO,2019-01-17T22:26:48Z,1567154,8045,0,358
Pet Shop Boys (feat. Years & Years) - Dreamland (Official lyric video),RokbHjyPbyk,Pet Shop Boys,2020-05-26T00:06:43Z,1563424,21932,0,1377
Talk Talk - My Foolish Friend (Official Video),nta13TQKDhI,Talk Talk band,2021-02-19T16:55:23Z,1548210,17595,0,780
Big Audio Dynamite - The Globe,rPrPNpzLHIk,bigaudiodynamiteVEVO,2019-02-20T02:37:12Z,1538198,9851,0,679
Depeche Mode - Route 66,AwPV3qJegEE,frankie havana,2021-08-16T15:45:56Z,1526156,12444,0,453
Save Ferris - Come On Eileen,yzfCFFCSnLE,erik,2020-11-21T21:48:16Z,1525133,12206,0,870
Information Society - Walking Away (Official Music Video),eyoUQisz8Fw,Tommy Boy,2020-06-14T00:04:52Z,1519082,27838,0,1077
Seamus D - Like That (Official Audio),ebGUw4AOOQg,SeamusDVEVO,2022-05-25T15:54:43Z,1489054,13033,0,127
SOFI TUKKER - Summer In New York (Official Lyric Video) [Ultra Records],QO-4dnOJL7Q,Ultra Records,2022-07-07T16:05:10Z,1470053,16486,0,323
Big Audio Dynamite - The Bottom Line,4V5Zoe84BjE,bigaudiodynamiteVEVO,2019-02-20T02:33:34Z,1463758,10374,0,741
R3HAB x Amy Shark - Sway My Way (Official Lyric Video),CAgGUYlNdh4,R3HAB,2022-06-15T14:10:45Z,1447545,15704,0,948
C C Catch  Jump In My Car,80xFhdEv_hA,Nickolay Sosonkin,2019-01-31T02:51:47Z,1431938,8242,0,445
Scritti Politti - Perfect Way,hs7Jy2y-33A,binker1,2019-02-18T08:27:05Z,1420995,7838,0,1009
Love Vigilantes (2015 Remaster),-VFWqLmVWx4,New Order - Topic,2021-01-03T17:08:47Z,1416654,18603,0,192
The Bangles - Hero Takes A Fall (Official Video),YAbYsxd3ADg,TheBanglesVEVO,2021-07-05T05:28:49Z,1396621,9419,0,716
New Order - Age of Consent (Official Vinyl Video),OwZVXe3btfM,RHINO,2018-07-02T18:47:33Z,1391094,15320,0,345
Orange Juice -  Rip It Up (Official Video),UzPh89tD5pA,Orange Juice,2024-02-14T06:38:05Z,1391680,16076,0,1080
Erasure – Voulez Vous (Official Video Remastered HD),WblFcLctZQE,Erasure,2023-12-03T08:25:27Z,1373381,8226,0,300
James - Come Home,xWd9mqC80BU,JamesVEVO,2019-08-10T01:25:02Z,1367310,5304,0,338
Donna Summer - Last Dance (Official Video),A8xv1MXrwNc,Donna Summer,2018-07-02T18:45:51Z,1339535,9051,0,514
Bananarama - Na Na Hey Hey (Kiss Him Goodbye) (Official Video),HnYWmgSZdlM,London Records,2021-07-02T04:25:31Z,1334318,10187,0,0
The Psychedelic Furs - Pretty in Pink (Official Video),RuWmsg-ihLg,PsychedelicFursVEVO,2019-03-05T17:25:34Z,1321763,13406,0,611
Squeeze - Pulling Mussels,cuJ1AefhWzE,bob19520,2019-02-02T07:18:21Z,1308228,4901,0,513
The Flirts - Danger (1983),PUzntqjr_t0,Phanou75,2018-07-07T14:18:31Z,1299655,6029,0,266
Pretenders - Middle Of The Road HD,hONtmFgh3IQ,skappyj,2021-07-14T16:30:21Z,1292458,12032,0,694
Cascada - Everytime We Touch (Official Video) HD,JK3t63HM4vA,CascadaHDMusic,2018-07-02T16:57:21Z,1259055,12049,0,452
[LYRICS] Nobody - Wonder Girls (Official English Version),6m8LxnGHqLs,MrQuynhnguyen05,2020-12-13T23:14:08Z,1258538,12927,0,307
Armin van Buuren & Brennan Heart feat. Andreas Moe - All On Me (Lyric Video),OQZtebK5pMU,Armin van Buuren,2020-06-30T15:32:49Z,1243668,21568,0,991
Matoma & Brando - The Bender (Official Music Video),cTPVh1ygKuM,Matoma,2020-05-27T15:54:18Z,1239772,5266,0,124
Cyndi Lauper - Money Changes Everything (Official Lyric Video),cMVuRGw_a5A,CyndiLauperVEVO,2021-09-14T08:21:53Z,1238568,17384,0,780
"Oingo Boingo - Just Another Day (1986, US # 85) (Enhanced Audio)",EJGykmmBjP4,Rock The Nights Retro-Pop,2019-03-05T17:24:50Z,1225483,19201,0,918
Suede - New Generation (Official Video),hkSlV8nAuCs,Suede HQ,2019-02-21T22:31:57Z,1222021,6452,0,122
Book Of Love - I Touch Roses,ivq0HeLVI8M,TheBondageGang,2022-03-10T23:36:29Z,1220544,8504,0,629
Purple Disco Machine - Dished (Male Stripper) [Official Music Video],3I5SKItOWeI,pdmVEVO,2021-06-29T15:53:59Z,1214695,13513,0,227
Hold Me While You Wait (Steve Void Remix),Zw4PUdoTq-s,Lewis Capaldi - Topic,2019-12-04T16:45:38Z,1210821,11250,0,58
"Naked Eyes - Promises, Promises (Official Music Video)",CJK6yfx9AK4,Chrysalis Records,2020-06-13T23:40:01Z,1204242,18417,0,717
They Might Be Giants - Birdhouse In Your Soul (Official Music Video),vn_or9gEB6g,RHINO,2021-11-19T14:08:12Z,1205668,16862,0,1088
"Riton, Kah-Lo - Ginger (Official Video)",ctxgzPGIXCo,RitonTimeVEVO,2022-05-19T15:52:31Z,1180255,15369,0,421
FR David - I Need You  - ClubMusic80s - clip officiel,P39RtkLxVN8,Club Music 80,2023-09-24T22:40:16Z,1167708,6707,0,227
"A Flock Of Seagulls - The More You Live, The More You Love",secBqBcdfsk,aFIockOfSeagulls,2020-06-14T00:47:45Z,1167404,12289,0,513
Alesso - If It Wasn't For You (Official Audio),7761fUEhb5g,EDM,2018-06-23T16:23:33Z,1157859,8013,0,136
Captain Sensible - Wot (1983),9Q6YJ-r5SQs,ClassicVideos80s,2021-01-19T17:44:48Z,1154120,16827,0,995
Love and Rockets - Ball Of Confusion. HD,NcfXWtI7ML0,The Arkive,2019-04-10T15:32:54Z,1137549,13466,0,484
Dave Edmunds - Girls Talk (1979),S4TzjRFfsJs,Warmer Music Videos,2019-03-28T15:32:42Z,1124301,8438,0,869
Swedish House Mafia - Save The World (Zedd Remix),YraVcmGLtqo,Swedish House Mafia,2023-09-07T15:57:46Z,1111001,6726,0,513
